id Weight Body_Length Tail_Length Date Sex Year Age Who Cohort Wolfgruoben Mother Father f X_Position Y_Position animal Age3 Phi Im ARS LRS Origin Julian RelativeJulian ARSS rPhi rARSS rLRS rock_coverage herb_coverage rARS StDate StDateSq rLRS2
CN09-098 33 108 56 2010-06-23 Female 2010 A PW 2009 FALSE CN09-001 CN08-075 0 -1.1394134051111 -0.800199382847688 CN09-098 1 0 0 1 1 2010-01-01 173 29 1 0 0.795454545454546 0.775193798449612 -0.790060487331203 -0.209184382391919 1 -1.51112895539081 -1.24720692413522 0.777862273387832
CN09-098 33 113 59 2010-06-24 Female 2010 A PW 2009 FALSE CN09-001 CN08-075 0 -1.1394134051111 -0.550681190630199 CN09-098 1 0 0 1 1 2010-01-01 174 30 1 0 0.795454545454546 0.775193798449612 0.864145593126668 -0.765674346748644 1 -1.48194432065497 -1.23647683837703 0.786186943418744
CN09-098 48 115 56 2010-07-02 Female 2010 A PW 2009 FALSE CN09-001 CN08-075 0 -1.1394134051111 -0.800199382847688 CN09-098 1 0 0 1 1 2010-01-01 182 38 1 0 0.795454545454546 0.775193798449612 -0.790060487331203 -0.209184382391919 1 -1.24846724276826 -1.1375418103693 0.786613286009615
CN09-098 36 NA 57 2010-07-07 Female 2010 A PW 2009 FALSE CN09-001 CN08-075 0 -1.1394134051111 0.447391578239755 CN09-098 1 0 0 1 1 2010-01-01 187 43 1 0 0.795454545454546 0.775193798449612 0.923224381714449 -0.765674346748644 1 -1.10254406908907 -1.06388613694442 0.795368228220414
CN09-098 38 110 59 2010-08-11 Female 2010 A PW 2009 FALSE CN09-001 CN08-075 0 -1.1394134051111 -0.0516448061952222 CN09-098 1 0 0 1 1 2010-01-01 222 78 1 0 0.795454545454546 0.775193798449612 0.0961213414855136 -0.556990610114872 1 -0.0810818533346966 -0.293684218538622 0.775490461661893
CN09-099 18 NA 39 2009-08-14 Female 2009 J GC 2009 FALSE CN08-073 CN08-022 0.125 -1.05691509348434 -0.0516448061952222 CN09-099 0 0 0 0 0 2009-01-01 225 81 0 0 0 0 0.686909227363325 -0.765674346748644 0 0.00647205087282077 -0.206934203171546 0.00830443468376555
CN09-100 25 105 50 2009-08-26 Female 2009 J PW 2009 FALSE CN08-089 CN08-091 0 1.50053256694507 -0.0516448061952222 CN09-100 0 0 0 0 0 2009-01-01 237 93 0 0 0 0 0.923224381714449 -0.765674346748644 0 0.35668766770289 0.172801713152258 0.00224669864500262
CN09-100 32 109 51 2009-09-24 Female 2009 J PW 2009 FALSE CN08-089 CN08-091 0 1.58303087857182 -0.301162998412711 CN09-100 0 0 0 0 0 2009-01-01 266 122 0 0 0 0 -1.38084837320901 1.32116301958908 0 1.20304207504222 1.30673535217473 0.00986783123072646
CN09-101 15 87 38 2009-08-26 Female 2009 J PW 2009 FALSE CN09-102 CN09-053 0 1.41803425531831 -0.550681190630199 CN09-101 0 1 0 0 0 2009-01-01 237 93 2 3.05263157894737 0.971751412429378 0 -1.97163625908683 -0.417868119025691 0 0.35668766770289 0.172801713152258 0.0023038237500842
CN09-101 43 118 56 2010-06-30 Female 2010 A PW 2009 FALSE CN09-102 CN09-053 0 1.58303087857182 -0.301162998412711 CN09-101 1 1 0 0 0 2010-01-01 180 36 2 14.2 1.59090909090909 0 -1.38084837320901 1.32116301958908 0 -1.30683651223994 -1.16445795769493 0.0175559118571982
CN09-101 30 116 57 2010-07-08 Female 2010 A PW 2009 FALSE CN09-102 CN09-053 0 1.50053256694507 -0.301162998412711 CN09-101 1 1 0 0 0 2010-01-01 188 44 2 14.2 1.59090909090909 0 0.95276377600834 -0.765674346748644 0 -1.07335943435323 -1.0480638070976 0.00641313376858638
CN09-101 34 118 56 2010-08-18 Female 2010 A PW 2009 FALSE CN09-102 CN09-053 0 1.50053256694507 -0.550681190630199 CN09-101 1 1 0 0 0 2010-01-01 229 85 2 14.2 1.59090909090909 0 -1.82393928761737 0.62555056414317 0 0.123210589816177 -0.0861752719268112 0.011395742073186
CN09-102 34 113 54 2009-08-26 Female 2009 J PW 2009 FALSE 0 CN08-011 0 1.50053256694507 -0.800199382847688 CN09-102 0 0 0 2 2 2009-01-01 237 93 2 0 0.971751412429378 1.55038759689922 -1.67624231614792 -0.417868119025691 1.47008547008547 0.35668766770289 0.172801713152258 1.56414634469677
CN09-103 32 108 54 2009-08-26 Male 2009 J PW 2009 FALSE 0 0 0 1.33553594369156 0.197873386022266 CN09-103 0 0 1 0 1 2009-01-01 237 93 0 0 0 0.881720430107527 -1.38084837320901 1.66896924731203 0 0.35668766770289 0.172801713152258 0.886764201931791
CN09-103 34 112 57 2009-09-24 Male 2009 J PW 2009 FALSE 0 0 0 1.2530376320648 0.197873386022266 CN09-103 0 0 1 0 1 2009-01-01 266 122 0 0 0 0.881720430107527 -0.790060487331203 2.01677547503498 0 1.20304207504222 1.30673535217473 0.885666912145818
CN09-105 21 90 45 2009-08-26 Male 2009 J PW 2009 FALSE CN08-089 CN08-117 0.125 1.50053256694507 0.447391578239755 CN09-105 0 0 0 0 0 2009-01-01 237 93 0 0 0 0 -1.67624231614792 3.4080003859268 0 0.35668766770289 0.172801713152258 0.00812567154676264
CN09-105 NA NA NA 2009-09-01 Male 2009 J MS 2009 FALSE CN08-089 CN08-117 0.125 1.41803425531831 0.946427962674732 CN09-105 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 -1.08545443027011 2.01677547503498 0 0.531795476117925 0.382311184227461 0.00466559780007769
CN09-106 21 90 44 2009-08-26 Female 2009 J PW 2009 FALSE CN08-089 CN08-117 0.125 1.41803425531831 0.696909770457243 CN09-106 0 1 0 0 3 2009-01-01 237 93 2 3.05263157894737 0.971751412429378 2.32558139534884 -0.199272601453392 0.277744336420216 0 0.35668766770289 0.172801713152258 2.32903266447185
CN09-106 22 91 49 2009-09-01 Female 2009 J GC 2009 FALSE CN08-089 CN08-117 0.125 1.41803425531831 1.44546434710971 CN09-106 0 1 0 0 3 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 2.32558139534884 -1.08545443027011 2.01677547503498 0 0.531795476117925 0.382311184227461 2.32613754001881
CN09-106 25 104 48 2009-09-24 Female 2009 J PW 2009 FALSE CN08-089 CN08-117 0.125 1.41803425531831 0.696909770457243 CN09-106 0 1 0 0 3 2009-01-01 266 122 2 3.05263157894737 0.971751412429378 2.32558139534884 -0.199272601453392 0.277744336420216 0 1.20304207504222 1.30673535217473 2.32869059026951
CN09-106 37 115 55 2010-06-30 Female 2010 A PW 2009 FALSE CN08-089 CN08-117 0.125 1.50053256694507 0.696909770457243 CN09-106 1 0 0 3 3 2010-01-01 180 36 3 0 2.38636363636364 2.32558139534884 0.686909227363325 -0.417868119025691 3 -1.30683651223994 -1.16445795769493 2.32930945458326
CN09-106 41 116 58 2010-07-08 Female 2010 A PW 2009 FALSE CN08-089 CN08-117 0.125 1.50053256694507 0.447391578239755 CN09-106 1 0 0 3 3 2010-01-01 188 44 3 0 2.38636363636364 2.32558139534884 -1.67624231614792 3.4080003859268 3 -1.07335943435323 -1.0480638070976 2.33405253138731
CN09-106 36 118 58 2010-08-18 Female 2010 A PW 2009 FALSE CN08-089 CN08-117 0.125 1.50053256694507 0.447391578239755 CN09-106 1 0 0 3 3 2010-01-01 229 85 3 0 2.38636363636364 2.32558139534884 -1.67624231614792 3.4080003859268 3 0.123210589816177 -0.0861752719268112 2.32703866847782
CN09-106 36 117 58 2010-08-19 Female 2010 A PW 2009 FALSE CN08-089 CN08-117 0.125 1.33553594369156 1.19594615489222 CN09-106 1 0 0 3 3 2010-01-01 230 86 3 0 2.38636363636364 2.32558139534884 -0.199272601453392 1.66896924731203 3 0.152395224552016 -0.0550762098140859 2.33214184176824
CN09-107 24 93 47 2009-08-26 Female 2009 J PW 2009 FALSE CN08-053 CN09-002 0 0.675549450677516 0.447391578239755 CN09-107 0 1 0 0 1 2009-01-01 237 93 2 3.05263157894737 0.971751412429378 0.775193798449612 0.686909227363325 -0.209184382391919 0 0.35668766770289 0.172801713152258 0.779496672605018
CN09-107 26 92 NA 2009-09-01 Female 2009 J MS 2009 FALSE CN08-053 CN09-002 0 0.675549450677516 0.946427962674732 CN09-107 0 1 0 0 1 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 0.775193798449612 0.98230317030223 -0.765674346748644 0 0.531795476117925 0.382311184227461 0.788351209488306
CN09-107 27 99 48 2009-09-18 Female 2009 J MS 2009 FALSE CN08-053 CN09-002 0 0.510552827424006 -0.550681190630199 CN09-107 0 1 0 0 1 2009-01-01 260 116 2 3.05263157894737 0.971751412429378 0.775193798449612 -0.937757458800656 0.973356791866123 0 1.02793426662719 1.04703090365443 0.789500614263355
CN09-107 26 104 53 2009-09-24 Female 2009 J PW 2009 FALSE CN08-053 CN09-002 0 0.675549450677516 0.197873386022266 CN09-107 0 1 0 0 1 2009-01-01 266 122 2 3.05263157894737 0.971751412429378 0.775193798449612 0.95276377600834 -0.765674346748644 0 1.20304207504222 1.30673535217473 0.776903125244316
CN09-107 28 NA NA 2009-09-25 Female 2009 J PW 2009 FALSE CN08-053 CN09-002 0 0.675549450677516 1.19594615489222 CN09-107 0 1 0 0 1 2009-01-01 267 123 2 3.05263157894737 0.971751412429378 0.775193798449612 0.98230317030223 -0.765674346748644 0 1.23222670977806 1.35129248795027 0.780255831786011
CN09-107 40 115 59 2010-06-30 Female 2010 A PW 2009 FALSE CN08-053 CN09-002 0 0.758047762304272 -0.0516448061952222 CN09-107 1 0 0 1 1 2010-01-01 180 36 1 0 0.795454545454546 0.775193798449612 0.98230317030223 -0.765674346748644 1 -1.30683651223994 -1.16445795769493 0.781549716024657
CN09-107 40 113 57 2010-07-01 Female 2010 A PW 2009 FALSE CN08-053 CN09-002 0 0.840546073931027 0.946427962674732 CN09-107 1 0 0 1 1 2010-01-01 181 37 1 0 0.795454545454546 0.775193798449612 0.98230317030223 -0.765674346748644 1 -1.2776518775041 -1.15118174989242 0.781245488369122
CN09-107 43 112 59 2010-07-08 Female 2010 A JK 2009 FALSE CN08-053 CN09-002 0 0.758047762304272 0.197873386022266 CN09-107 1 0 0 1 1 2010-01-01 188 44 1 0 0.795454545454546 0.775193798449612 0.923224381714449 -0.765674346748644 1 -1.07335943435323 -1.0480638070976 0.778501358375928
CN09-107 38 114 59 2010-07-09 Female 2010 A PW 2009 FALSE CN08-053 CN09-002 0 0.840546073931027 0.946427962674732 CN09-107 1 0 0 1 1 2010-01-01 189 45 1 0 0.795454545454546 0.775193798449612 0.98230317030223 -0.765674346748644 1 -1.04417479961739 -1.03187774553016 0.775310581107296
CN09-108 23 96 49 2009-08-26 Female 2009 J PW 2009 FALSE CN08-093 CN09-002 0 0.180559580916985 0.447391578239755 CN09-108 0 0 0 0 0 2009-01-01 237 93 0 0 0 0 0.98230317030223 -0.765674346748644 0 0.35668766770289 0.172801713152258 0.00215952490239288
CN09-108 22 92 45 2009-09-01 Female 2009 J MS 2009 FALSE CN08-093 CN09-002 0 0.510552827424006 1.44546434710971 CN09-108 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 0.95276377600834 -0.765674346748644 0 0.531795476117925 0.382311184227461 0.0122056206693424
CN09-108 28 106 48 2009-09-24 Female 2009 J PW 2009 FALSE CN08-093 CN09-002 0 0.510552827424006 0.696909770457243 CN09-108 0 0 0 0 0 2009-01-01 266 122 0 0 0 0 0.95276377600834 -0.765674346748644 0 1.20304207504222 1.30673535217473 0.00498311449735507
CN09-108 26 105 48 2009-09-25 Female 2009 J PW 2009 FALSE CN08-093 CN09-002 0 0.510552827424006 1.6949825393272 CN09-108 0 0 0 0 0 2009-01-01 267 123 0 0 0 0 0.686909227363325 -0.3483068734811 0 1.23222670977806 1.35129248795027 0.00330385848515807
CN09-109 18 82 38 2009-09-01 Male 2009 J GC 2009 FALSE CN07-125 CN09-053 0 1.00554269718454 1.44546434710971 CN09-109 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 0.391515284424419 -0.3483068734811 0 0.531795476117925 0.382311184227461 0.0023528324113747
CN09-110 32 NA NA 2009-09-01 Female 2009 J GC 2009 FALSE CN07-113 CN08-013 0 0.42805451579725 1.6949825393272 CN09-110 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 0.0961213414855136 0.277744336420216 0 0.531795476117925 0.382311184227461 0.00361170950010793
CN09-112 18 80 38 2009-09-01 Female 2009 J GC 2009 FALSE CN09-008 CN08-078 0 1.00554269718454 2.44353711597966 CN09-112 0 1 0 0 2 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 1.55038759689922 0.923224381714449 -0.765674346748644 0 0.531795476117925 0.382311184227461 1.55394914222037
CN09-112 23 100 50 2009-09-25 Female 2009 J PW 2009 FALSE CN09-008 CN08-078 0 1.00554269718454 2.19401892376217 CN09-112 0 1 0 0 2 2009-01-01 267 123 2 3.05263157894737 0.971751412429378 1.55038759689922 -0.348440148829251 0.348434822963908 0 1.23222670977806 1.35129248795027 1.56666471571414
CN09-112 46 119 62 2010-07-09 Female 2010 A PW 2009 FALSE CN09-008 CN08-078 0 1.08804100881129 1.6949825393272 CN09-112 1 0 0 2 2 2010-01-01 189 45 2 0 1.59090909090909 1.55038759689922 0.686909227363325 -0.209184382391919 2 -1.04417479961739 -1.03187774553016 1.55581589061287
CN09-114 26 95 45 2009-09-01 Male 2009 J GC 2009 FALSE CN07-036 CN08-078 0 0.923044385557782 2.19401892376217 CN09-114 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 0.834606198832777 -0.765674346748644 0 0.531795476117925 0.382311184227461 0.001031576573149
CN09-114 30 97 52 2009-09-25 Male 2009 J PW 2009 FALSE CN07-036 CN08-078 0 1.00554269718454 1.19594615489222 CN09-114 0 0 0 0 0 2009-01-01 267 123 0 0 0 0 0.391515284424419 -0.0700618913027372 0 1.23222670977806 1.35129248795027 0.0134815048565377
CN09-115 24 98 44 2009-09-01 Male 2009 J GC 2009 FALSE CN07-036 CN08-013 0 1.00554269718454 2.19401892376217 CN09-115 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 -0.348440148829251 0.348434822963908 0 0.531795476117925 0.382311184227461 0.00919507703777134
CN09-115 25 100 48 2009-09-25 Male 2009 J PW 2009 FALSE CN07-036 CN08-013 0 1.17053932043805 1.6949825393272 CN09-115 0 0 0 0 0 2009-01-01 267 123 0 0 0 0 -0.494666544392298 -0.0700618913027372 0 1.23222670977806 1.35129248795027 0.00479590151910052
CN09-116 26 98 48 2009-09-01 Female 2009 J GC 2009 FALSE CN09-008 CN08-058 0.0625 0.840546073931027 1.6949825393272 CN09-116 0 1 0 0 1 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 0.775193798449612 0.98230317030223 -0.765674346748644 0 0.531795476117925 0.382311184227461 0.78194348222698
CN09-116 29 106 50 2009-09-25 Female 2009 J PW 2009 FALSE CN09-008 CN08-058 0.0625 0.923044385557782 1.6949825393272 CN09-116 0 1 0 0 1 2009-01-01 267 123 2 3.05263157894737 0.971751412429378 0.775193798449612 0.539212255893872 -0.417868119025691 0 1.23222670977806 1.35129248795027 0.794940158802089
CN09-116 41 112 57 2010-07-01 Female 2010 A PW 2009 FALSE CN09-008 CN08-058 0.0625 0.840546073931027 1.94450073154469 CN09-116 1 0 0 1 1 2010-01-01 181 37 1 0 0.795454545454546 0.775193798449612 0.98230317030223 -0.765674346748644 1 -1.2776518775041 -1.15118174989242 0.781469771113834
CN09-116 48 112 54 2010-07-08 Female 2010 A JK 2009 FALSE CN09-008 CN08-058 0.0625 0.758047762304272 0.696909770457243 CN09-116 1 0 0 1 1 2010-01-01 188 44 1 0 0.795454545454546 0.775193798449612 0.95276377600834 -0.765674346748644 1 -1.07335943435323 -1.0480638070976 0.776567335563461
CN09-116 49 116 57 2010-07-09 Female 2010 A PW 2009 FALSE CN09-008 CN08-058 0.0625 0.840546073931027 1.6949825393272 CN09-116 1 0 0 1 1 2010-01-01 189 45 1 0 0.795454545454546 0.775193798449612 0.98230317030223 -0.765674346748644 1 -1.04417479961739 -1.03187774553016 0.777826920691614
CN09-116 42 116 58 2010-08-19 Female 2010 A PW 2009 FALSE CN09-008 CN08-058 0.0625 0.923044385557782 1.94450073154469 CN09-116 1 0 0 1 1 2010-01-01 230 86 1 0 0.795454545454546 0.775193798449612 0.95276377600834 -0.765674346748644 1 0.152395224552016 -0.0550762098140859 0.784310795133904
CN09-117 26 100 52 2009-09-01 Female 2009 J GC 2009 FALSE CN09-008 CN08-117 0.03125 0.923044385557782 1.6949825393272 CN09-117 0 1 0 0 2 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 1.55038759689922 0.539212255893872 -0.417868119025691 0 0.531795476117925 0.382311184227461 1.55113980850259
CN09-117 37 114 58 2010-07-01 Female 2010 A PW 2009 FALSE CN09-008 CN08-117 0.03125 1.08804100881129 1.6949825393272 CN09-117 1 0 0 2 2 2010-01-01 181 37 2 0 1.59090909090909 1.55038759689922 0.686909227363325 -0.209184382391919 2 -1.2776518775041 -1.15118174989242 1.56210392888825
CN09-117 47 117 58 2010-07-09 Female 2010 A PW 2009 FALSE CN09-008 CN08-117 0.03125 0.923044385557782 1.44546434710971 CN09-117 1 0 0 2 2 2010-01-01 189 45 2 0 1.59090909090909 1.55038759689922 0.834606198832777 -0.487429364570281 2 -1.04417479961739 -1.03187774553016 1.5513111608428
CN09-117 38 116 61 2010-08-19 Female 2010 A PW 2009 FALSE CN09-008 CN08-117 0.03125 1.00554269718454 1.94450073154469 CN09-117 1 0 0 2 2 2010-01-01 230 86 2 0 1.59090909090909 1.55038759689922 0.923224381714449 -0.765674346748644 2 0.152395224552016 -0.0550762098140859 1.55655921000494
CN09-118 24 NA NA 2009-09-01 Female 2009 J GC 2009 FALSE CN08-064 CN08-117 0.125 1.33553594369156 1.94450073154469 CN09-118 0 1 0 0 1 2009-01-01 243 99 2 3.05263157894737 0.971751412429378 0.775193798449612 0.893684987420559 -0.626551855659463 0 0.531795476117925 0.382311184227461 0.778613127553276
CN09-118 24 96 43 2009-09-25 Female 2009 J PW 2009 FALSE CN08-064 CN08-117 0.125 1.33553594369156 1.44546434710971 CN09-118 0 1 0 0 1 2009-01-01 267 123 2 3.05263157894737 0.971751412429378 0.775193798449612 0.95276377600834 -0.765674346748644 0 1.23222670977806 1.35129248795027 0.78479635922319
CN09-118 31 110 50 2010-07-01 Female 2010 A PW 2009 FALSE CN08-064 CN08-117 0.125 1.2530376320648 1.94450073154469 CN09-118 1 0 0 1 1 2010-01-01 181 37 1 0 0.795454545454546 0.775193798449612 -1.38084837320901 2.71238793048089 1 -1.2776518775041 -1.15118174989242 0.782880651857638
CN09-118 30 110 50 2010-07-08 Female 2010 A PW 2009 FALSE CN08-064 CN08-117 0.125 1.41803425531831 0.696909770457243 CN09-118 1 0 0 1 1 2010-01-01 188 44 1 0 0.795454545454546 0.775193798449612 -0.199272601453392 0.277744336420216 1 -1.07335943435323 -1.0480638070976 0.782272144384456
CN09-118 36 110 49 2010-07-09 Female 2010 A PW 2009 FALSE CN08-064 CN08-117 0.125 1.33553594369156 1.44546434710971 CN09-118 1 0 0 1 1 2010-01-01 189 45 1 0 0.795454545454546 0.775193798449612 0.95276377600834 -0.765674346748644 1 -1.04417479961739 -1.03187774553016 0.77569799713818
CN09-119 25 90 46 2009-09-01 Female 2009 J GC 2009 FALSE CN08-064 CN08-022 0 1.2530376320648 1.94450073154469 CN09-119 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 -1.38084837320901 2.71238793048089 0 0.531795476117925 0.382311184227461 0.0086532122077154
CN09-119 26 99 47 2009-09-25 Female 2009 J PW 2009 FALSE CN08-064 CN08-022 0 1.33553594369156 1.94450073154469 CN09-119 0 0 0 0 0 2009-01-01 267 123 0 0 0 0 0.893684987420559 -0.626551855659463 0 1.23222670977806 1.35129248795027 0.00375944317136793
CN09-120 23 96 44 2009-09-01 Male 2009 J GC 2009 FALSE CN07-036 CN08-013 0 1.17053932043805 1.6949825393272 CN09-120 0 0 0 0 0 2009-01-01 243 99 0 0 0 0 -0.494666544392298 -0.0700618913027372 0 0.531795476117925 0.382311184227461 0.00157139803461953
CN09-122 26 97 51 2009-09-17 Male 2009 J PW 2009 FALSE CN09-041 CN08-094 0 -1.79939989812514 -0.550681190630199 CN09-122 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 -0.64236351586175 -0.417868119025691 0 0.99874963189135 1.0050198899232 0.00533180075451142
CN09-123 23 95 42 2009-09-17 Male 2009 J PW 2009 FALSE CN09-014 CN08-059 0 -0.726921846977323 -0.550681190630199 CN09-123 0 1 0 0 0 2009-01-01 259 115 2 3.05263157894737 1.08450704225352 0 -0.494666544392298 -0.417868119025691 0 0.99874963189135 1.0050198899232 0.00450922454759183
CN09-123 37 112 51 2010-06-23 Male 2010 A PW 2009 FALSE CN09-014 CN08-059 0 -0.479426912097058 -1.29923576728266 CN09-123 1 0 0 0 0 2010-01-01 173 29 0 0 0 0 -1.08545443027011 -0.417868119025691 0 -1.51112895539081 -1.24720692413522 0.0065205056900205
CN09-123 39 114 55 2010-07-02 Male 2010 A PW 2009 FALSE CN09-014 CN08-059 0 -0.561925223723813 -1.29923576728266 CN09-123 1 0 0 0 0 2010-01-01 182 38 0 0 0 0 -1.38084837320901 0.973356791866123 0 -1.24846724276826 -1.1375418103693 0.013068587570864
CN09-124 28 102 50 2009-09-17 Female 2009 J PW 2009 FALSE CN08-073 CN07-096 0.015625 -0.891918470230834 0.197873386022266 CN09-124 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 0.893684987420559 -0.556990610114872 0 0.99874963189135 1.0050198899232 0.00775928473762791
CN09-125 30 102 51 2009-09-17 Male 2009 J PW 2009 FALSE CN08-076 CN08-022 0.06640625 -0.644423535350568 0.447391578239755 CN09-125 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 -0.790060487331203 1.32116301958908 0 0.99874963189135 1.0050198899232 0.008672574423479
CN09-125 28 103 47 2009-09-18 Male 2009 J MS 2009 FALSE CN08-076 CN08-022 0.06640625 -0.561925223723813 0.197873386022266 CN09-125 0 0 0 0 0 2009-01-01 260 116 0 0 0 0 0.893684987420559 -0.765674346748644 0 1.02793426662719 1.04703090365443 0.00730889715452217
CN09-126 25 102 48 2009-09-17 Male 2009 J PW 2009 FALSE CN09-001 CN08-096 0 -1.1394134051111 0.447391578239755 CN09-126 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 0.923224381714449 -0.765674346748644 0 0.99874963189135 1.0050198899232 0.00638442608783261
CN09-127 30 105 54 2009-09-17 Male 2009 J PW 2009 FALSE 0 CN08-046 0 -1.71690158649839 0.696909770457243 CN09-127 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 -1.97163625908683 1.32116301958908 0 0.99874963189135 1.0050198899232 0.0111707376819718
CN09-128 27 98 51 2009-09-17 Male 2009 J PW 2009 FALSE CN08-005 CN07-096 0 -1.96439652137865 0.696909770457243 CN09-128 0 0 0 0 0 2009-01-01 259 115 0 0 0 0 -1.97163625908683 -0.0700618913027372 0 0.99874963189135 1.0050198899232 0.0131537476718467
CN09-129 24 95 40 2009-09-18 Female 2009 J GC 2009 FALSE CN09-037 CN08-050 0 -0.0669353539632812 -1.54875395950015 CN09-129 0 1 0 0 1 2009-01-01 260 116 2 3.05263157894737 0.971751412429378 0.775193798449612 -0.790060487331203 1.32116301958908 0 1.02793426662719 1.04703090365443 0.791107995689682
CN09-129 46 114 56 2010-07-02 Female 2010 A PW 2009 FALSE CN09-037 CN08-050 0 -0.0669353539632812 -1.79827215171764 CN09-129 1 0 0 1 1 2010-01-01 182 38 1 0 0.795454545454546 0.775193798449612 -0.199272601453392 -0.0700618913027372 1 -1.24846724276826 -1.1375418103693 0.782031138767214
